DateUTC,MeasureItem,DateShort,TimeFrom,TimeTo,CountryCode,Cov_ratio,Value,Value_ScaleTo100,UpdateDate,CreateDate,Hour,DayofWeek,Month,isHoliday?
2021-08-01 03:00:00,Monthly Hourly Load Values,08/01/2021,03:00:00,04:00:00,NL,100,11475.79,11475.79,12/04/2023 11:44,,3,6,8,0
2021-08-01 04:00:00,Monthly Hourly Load Values,08/01/2021,04:00:00,05:00:00,NL,100,11895.7,11895.7,12/04/2023 11:44,,4,6,8,0
2021-08-01 05:00:00,Monthly Hourly Load Values,08/01/2021,05:00:00,06:00:00,NL,100,13008.2325,13008.2325,12/04/2023 11:44,,5,6,8,0
2021-08-01 06:00:00,Monthly Hourly Load Values,08/01/2021,06:00:00,07:00:00,NL,100,14584.2825,14584.2825,12/04/2023 11:44,,6,6,8,0
2021-08-01 07:00:00,Monthly Hourly Load Values,08/01/2021,07:00:00,08:00:00,NL,100,16050.01,16050.01,12/04/2023 11:44,,7,6,8,0
2021-08-01 08:00:00,Monthly Hourly Load Values,08/01/2021,08:00:00,09:00:00,NL,100,16449.7325,16449.7325,12/04/2023 11:44,,8,6,8,0
2021-08-01 09:00:00,Monthly Hourly Load Values,08/01/2021,09:00:00,10:00:00,NL,100,16173.25,16173.25,12/04/2023 11:44,,9,6,8,0
2021-08-01 10:00:00,Monthly Hourly Load Values,08/01/2021,10:00:00,11:00:00,NL,100,15795.1725,15795.1725,12/04/2023 11:44,,10,6,8,0
2021-08-01 11:00:00,Monthly Hourly Load Values,08/01/2021,11:00:00,12:00:00,NL,100,15596.97,15596.97,12/04/2023 11:44,,11,6,8,0
2021-08-01 12:00:00,Monthly Hourly Load Values,08/01/2021,12:00:00,13:00:00,NL,100,15433.735,15433.735,12/04/2023 11:44,,12,6,8,0
2021-08-01 13:00:00,Monthly Hourly Load Values,08/01/2021,13:00:00,14:00:00,NL,100,15356.665,15356.665,12/04/2023 11:44,,13,6,8,0
2021-08-01 14:00:00,Monthly Hourly Load Values,08/01/2021,14:00:00,15:00:00,NL,100,15508.5325,15508.5325,12/04/2023 11:44,,14,6,8,0
2021-08-01 15:00:00,Monthly Hourly Load Values,08/01/2021,15:00:00,16:00:00,NL,100,15913.025,15913.025,12/04/2023 11:44,,15,6,8,0
2021-08-01 16:00:00,Monthly Hourly Load Values,08/01/2021,16:00:00,17:00:00,NL,100,16886.6075,16886.6075,12/04/2023 11:44,,16,6,8,0
2021-08-01 17:00:00,Monthly Hourly Load Values,08/01/2021,17:00:00,18:00:00,NL,100,16175.17,16175.17,12/04/2023 11:44,,17,6,8,0
2021-08-01 18:00:00,Monthly Hourly Load Values,08/01/2021,18:00:00,19:00:00,NL,100,15451.3275,15451.3275,12/04/2023 11:44,,18,6,8,0
2021-08-01 19:00:00,Monthly Hourly Load Values,08/01/2021,19:00:00,20:00:00,NL,100,14685.7125,14685.7125,12/04/2023 11:44,,19,6,8,0
2021-08-01 20:00:00,Monthly Hourly Load Values,08/01/2021,20:00:00,21:00:00,NL,100,13945.015,13945.015,12/04/2023 11:44,,20,6,8,0
2021-08-01 21:00:00,Monthly Hourly Load Values,08/01/2021,21:00:00,22:00:00,NL,100,13165.675,13165.675,12/04/2023 11:44,,21,6,8,0
2021-08-01 22:00:00,Monthly Hourly Load Values,08/01/2021,22:00:00,23:00:00,NL,100,12573.235,12573.235,12/04/2023 11:44,,22,6,8,0
2021-08-01 23:00:00,Monthly Hourly Load Values,08/01/2021,23:00:00,00:00:00,NL,100,12030.8125,12030.8125,12/04/2023 11:44,,23,6,8,0
2021-09-01 00:00:00,Monthly Hourly Load Values,09/01/2021,00:00:00,01:00:00,NL,100,11641.8225,11641.8225,12/04/2023 11:44,,0,2,9,0
2021-09-01 01:00:00,Monthly Hourly Load Values,09/01/2021,01:00:00,02:00:00,NL,100,11345.6875,11345.6875,12/04/2023 11:44,,1,2,9,0
2021-09-01 02:00:00,Monthly Hourly Load Values,09/01/2021,02:00:00,03:00:00,NL,100,11173.5175,11173.5175,12/04/2023 11:44,,2,2,9,0
2021-09-01 03:00:00,Monthly Hourly Load Values,09/01/2021,03:00:00,04:00:00,NL,100,11086.08,11086.08,12/04/2023 11:44,,3,2,9,0
2021-09-01 04:00:00,Monthly Hourly Load Values,09/01/2021,04:00:00,05:00:00,NL,100,11250.5025,11250.5025,12/04/2023 11:44,,4,2,9,0
2021-09-01 05:00:00,Monthly Hourly Load Values,09/01/2021,05:00:00,06:00:00,NL,100,11678.705,11678.705,12/04/2023 11:44,,5,2,9,0
2021-09-01 06:00:00,Monthly Hourly Load Values,09/01/2021,06:00:00,07:00:00,NL,100,12357.1075,12357.1075,12/04/2023 11:44,,6,2,9,0
2021-09-01 07:00:00,Monthly Hourly Load Values,09/01/2021,07:00:00,08:00:00,NL,100,13151.035,13151.035,12/04/2023 11:44,,7,2,9,0
2021-09-01 08:00:00,Monthly Hourly Load Values,09/01/2021,08:00:00,09:00:00,NL,100,13621.41,13621.41,12/04/2023 11:44,,8,2,9,0
2021-09-01 09:00:00,Monthly Hourly Load Values,09/01/2021,09:00:00,10:00:00,NL,100,13517.3325,13517.3325,12/04/2023 11:44,,9,2,9,0
2021-09-01 10:00:00,Monthly Hourly Load Values,09/01/2021,10:00:00,11:00:00,NL,100,13084.3125,13084.3125,12/04/2023 11:44,,10,2,9,0
2021-09-01 11:00:00,Monthly Hourly Load Values,09/01/2021,11:00:00,12:00:00,NL,100,12638.51,12638.51,12/04/2023 11:44,,11,2,9,0
2021-09-01 12:00:00,Monthly Hourly Load Values,09/01/2021,12:00:00,13:00:00,NL,100,12466.785,12466.785,12/04/2023 11:44,,12,2,9,0
2021-09-01 13:00:00,Monthly Hourly Load Values,09/01/2021,13:00:00,14:00:00,NL,100,12706.3875,12706.3875,12/04/2023 11:44,,13,2,9,0
2021-09-01 14:00:00,Monthly Hourly Load Values,09/01/2021,14:00:00,15:00:00,NL,100,13291.8125,13291.8125,12/04/2023 11:44,,14,2,9,0
2021-09-01 15:00:00,Monthly Hourly Load Values,09/01/2021,15:00:00,16:00:00,NL,100,14041.9725,14041.9725,12/04/2023 11:44,,15,2,9,0
2021-09-01 16:00:00,Monthly Hourly Load Values,09/01/2021,16:00:00,17:00:00,NL,100,15294.6325,15294.6325,12/04/2023 11:44,,16,2,9,0
2021-09-01 17:00:00,Monthly Hourly Load Values,09/01/2021,17:00:00,18:00:00,NL,100,14951.925,14951.925,12/04/2023 11:44,,17,2,9,0
2021-09-01 18:00:00,Monthly Hourly Load Values,09/01/2021,18:00:00,19:00:00,NL,100,14413.8525,14413.8525,12/04/2023 11:44,,18,2,9,0
2021-09-01 19:00:00,Monthly Hourly Load Values,09/01/2021,19:00:00,20:00:00,NL,100,13761.4875,13761.4875,12/04/2023 11:44,,19,2,9,0
2021-09-01 20:00:00,Monthly Hourly Load Values,09/01/2021,20:00:00,21:00:00,NL,100,13057.14,13057.14,12/04/2023 11:44,,20,2,9,0
2021-09-01 21:00:00,Monthly Hourly Load Values,09/01/2021,21:00:00,22:00:00,NL,100,12553.9425,12553.9425,12/04/2023 11:44,,21,2,9,0
2021-09-01 22:00:00,Monthly Hourly Load Values,09/01/2021,22:00:00,23:00:00,NL,100,12025.895,12025.895,12/04/2023 11:44,,22,2,9,0
2021-09-01 23:00:00,Monthly Hourly Load Values,09/01/2021,23:00:00,00:00:00,NL,100,11556.09,11556.09,12/04/2023 11:44,,23,2,9,0
2021-10-01 00:00:00,Monthly Hourly Load Values,10/01/2021,00:00:00,01:00:00,NL,100,11162.1075,11162.1075,12/04/2023 11:44,,0,4,10,0
2021-10-01 01:00:00,Monthly Hourly Load Values,10/01/2021,01:00:00,02:00:00,NL,100,10884.4675,10884.4675,12/04/2023 11:44,,1,4,10,0
2021-10-01 02:00:00,Monthly Hourly Load Values,10/01/2021,02:00:00,03:00:00,NL,100,10773.805,10773.805,12/04/2023 11:44,,2,4,10,0
2021-10-01 03:00:00,Monthly Hourly Load Values,10/01/2021,03:00:00,04:00:00,NL,100,10755.12,10755.12,12/04/2023 11:44,,3,4,10,0
2021-10-01 04:00:00,Monthly Hourly Load Values,10/01/2021,04:00:00,05:00:00,NL,100,10847.36,10847.36,12/04/2023 11:44,,4,4,10,0
2021-10-01 05:00:00,Monthly Hourly Load Values,10/01/2021,05:00:00,06:00:00,NL,100,11050.5425,11050.5425,12/04/2023 11:44,,5,4,10,0
2021-10-01 06:00:00,Monthly Hourly Load Values,10/01/2021,06:00:00,07:00:00,NL,100,11378.6775,11378.6775,12/04/2023 11:44,,6,4,10,0
2021-10-01 07:00:00,Monthly Hourly Load Values,10/01/2021,07:00:00,08:00:00,NL,100,11981.5825,11981.5825,12/04/2023 11:44,,7,4,10,0
2021-10-01 08:00:00,Monthly Hourly Load Values,10/01/2021,08:00:00,09:00:00,NL,100,12522.0275,12522.0275,12/04/2023 11:44,,8,4,10,0
2021-10-01 09:00:00,Monthly Hourly Load Values,10/01/2021,09:00:00,10:00:00,NL,100,12597.8125,12597.8125,12/04/2023 11:44,,9,4,10,0
2021-10-01 10:00:00,Monthly Hourly Load Values,10/01/2021,10:00:00,11:00:00,NL,100,12499.1,12499.1,12/04/2023 11:44,,10,4,10,0
2021-10-01 11:00:00,Monthly Hourly Load Values,10/01/2021,11:00:00,12:00:00,NL,100,12489.525,12489.525,12/04/2023 11:44,,11,4,10,0
2021-10-01 12:00:00,Monthly Hourly Load Values,10/01/2021,12:00:00,13:00:00,NL,100,12544.4275,12544.4275,12/04/2023 11:44,,12,4,10,0
2021-10-01 13:00:00,Monthly Hourly Load Values,10/01/2021,13:00:00,14:00:00,NL,100,12816.2475,12816.2475,12/04/2023 11:44,,13,4,10,0
2021-10-01 14:00:00,Monthly Hourly Load Values,10/01/2021,14:00:00,15:00:00,NL,100,13250.5275,13250.5275,12/04/2023 11:44,,14,4,10,0
2021-10-01 15:00:00,Monthly Hourly Load Values,10/01/2021,15:00:00,16:00:00,NL,100,13856.8925,13856.8925,12/04/2023 11:44,,15,4,10,0
2021-10-01 16:00:00,Monthly Hourly Load Values,10/01/2021,16:00:00,17:00:00,NL,100,15105.13,15105.13,12/04/2023 11:44,,16,4,10,0
2021-10-01 17:00:00,Monthly Hourly Load Values,10/01/2021,17:00:00,18:00:00,NL,100,14658.3325,14658.3325,12/04/2023 11:44,,17,4,10,0
2021-10-01 18:00:00,Monthly Hourly Load Values,10/01/2021,18:00:00,19:00:00,NL,100,14141.06,14141.06,12/04/2023 11:44,,18,4,10,0
2021-10-01 19:00:00,Monthly Hourly Load Values,10/01/2021,19:00:00,20:00:00,NL,100,13532.575,13532.575,12/04/2023 11:44,,19,4,10,0
2021-10-01 20:00:00,Monthly Hourly Load Values,10/01/2021,20:00:00,21:00:00,NL,100,12899.0025,12899.0025,12/04/2023 11:44,,20,4,10,0
2021-10-01 21:00:00,Monthly Hourly Load Values,10/01/2021,21:00:00,22:00:00,NL,100,12316.84,12316.84,12/04/2023 11:44,,21,4,10,0
2021-10-01 22:00:00,Monthly Hourly Load Values,10/01/2021,22:00:00,23:00:00,NL,100,11677.0025,11677.0025,12/04/2023 11:44,,22,4,10,0
2021-10-01 23:00:00,Monthly Hourly Load Values,10/01/2021,23:00:00,00:00:00,NL,100,11376.7,11376.7,12/04/2023 11:44,,23,4,10,0
2021-11-01 00:00:00,Monthly Hourly Load Values,11/01/2021,00:00:00,01:00:00,NL,100,11161.26,11161.26,12/04/2023 11:44,,0,0,11,0
2021-11-01 01:00:00,Monthly Hourly Load Values,11/01/2021,01:00:00,02:00:00,NL,100,10961.7175,10961.7175,12/04/2023 11:44,,1,0,11,0
2021-11-01 02:00:00,Monthly Hourly Load Values,11/01/2021,02:00:00,03:00:00,NL,100,10900.695,10900.695,12/04/2023 11:44,,2,0,11,0
2021-11-01 03:00:00,Monthly Hourly Load Values,11/01/2021,03:00:00,04:00:00,NL,100,10993.135,10993.135,12/04/2023 11:44,,3,0,11,0
2021-11-01 04:00:00,Monthly Hourly Load Values,11/01/2021,04:00:00,05:00:00,NL,100,11489.0875,11489.0875,12/04/2023 11:44,,4,0,11,0
2021-11-01 05:00:00,Monthly Hourly Load Values,11/01/2021,05:00:00,06:00:00,NL,100,12707.2825,12707.2825,12/04/2023 11:44,,5,0,11,0
2021-11-01 06:00:00,Monthly Hourly Load Values,11/01/2021,06:00:00,07:00:00,NL,100,14429.385,14429.385,12/04/2023 11:44,,6,0,11,0
2021-11-01 07:00:00,Monthly Hourly Load Values,11/01/2021,07:00:00,08:00:00,NL,100,15992.7175,15992.7175,12/04/2023 11:44,,7,0,11,0
2021-11-01 08:00:00,Monthly Hourly Load Values,11/01/2021,08:00:00,09:00:00,NL,100,16542.77,16542.77,12/04/2023 11:44,,8,0,11,0
2021-11-01 09:00:00,Monthly Hourly Load Values,11/01/2021,09:00:00,10:00:00,NL,100,16598.3875,16598.3875,12/04/2023 11:44,,9,0,11,0
2021-11-01 10:00:00,Monthly Hourly Load Values,11/01/2021,10:00:00,11:00:00,NL,100,16562.06,16562.06,12/04/2023 11:44,,10,0,11,0
2021-11-01 11:00:00,Monthly Hourly Load Values,11/01/2021,11:00:00,12:00:00,NL,100,16534.4,16534.4,12/04/2023 11:44,,11,0,11,0
2021-11-01 12:00:00,Monthly Hourly Load Values,11/01/2021,12:00:00,13:00:00,NL,100,16519.385,16519.385,12/04/2023 11:44,,12,0,11,0
2021-11-01 13:00:00,Monthly Hourly Load Values,11/01/2021,13:00:00,14:00:00,NL,100,16399.4,16399.4,12/04/2023 11:44,,13,0,11,0
2021-11-01 14:00:00,Monthly Hourly Load Values,11/01/2021,14:00:00,15:00:00,NL,100,16334.1475,16334.1475,12/04/2023 11:44,,14,0,11,0
2021-11-01 15:00:00,Monthly Hourly Load Values,11/01/2021,15:00:00,16:00:00,NL,100,16477.625,16477.625,12/04/2023 11:44,,15,0,11,0
2021-11-01 16:00:00,Monthly Hourly Load Values,11/01/2021,16:00:00,17:00:00,NL,100,17094.27,17094.27,12/04/2023 11:44,,16,0,11,0
2021-11-01 17:00:00,Monthly Hourly Load Values,11/01/2021,17:00:00,18:00:00,NL,100,16241.8925,16241.8925,12/04/2023 11:44,,17,0,11,0
2021-11-01 18:00:00,Monthly Hourly Load Values,11/01/2021,18:00:00,19:00:00,NL,100,15588.8775,15588.8775,12/04/2023 11:44,,18,0,11,0
2021-11-01 19:00:00,Monthly Hourly Load Values,11/01/2021,19:00:00,20:00:00,NL,100,14831.2325,14831.2325,12/04/2023 11:44,,19,0,11,0
2021-11-01 20:00:00,Monthly Hourly Load Values,11/01/2021,20:00:00,21:00:00,NL,100,13981.8975,13981.8975,12/04/2023 11:44,,20,0,11,0
2021-11-01 21:00:00,Monthly Hourly Load Values,11/01/2021,21:00:00,22:00:00,NL,100,13129.7425,13129.7425,12/04/2023 11:44,,21,0,11,0
2021-11-01 22:00:00,Monthly Hourly Load Values,11/01/2021,22:00:00,23:00:00,NL,100,12447.1425,12447.1425,12/04/2023 11:44,,22,0,11,0
2021-11-01 23:00:00,Monthly Hourly Load Values,11/01/2021,23:00:00,00:00:00,NL,100,11925.14,11925.14,12/04/2023 11:44,,23,0,11,0
2021-12-01 00:00:00,Monthly Hourly Load Values,12/01/2021,00:00:00,01:00:00,NL,100,11546.43,11546.43,12/04/2023 11:44,,0,2,12,0
2021-12-01 01:00:00,Monthly Hourly Load Values,12/01/2021,01:00:00,02:00:00,NL,100,11301.2275,11301.2275,12/04/2023 11:44,,1,2,12,0
2021-12-01 02:00:00,Monthly Hourly Load Values,12/01/2021,02:00:00,03:00:00,NL,100,11259.505,11259.505,12/04/2023 11:44,,2,2,12,0
2021-12-01 03:00:00,Monthly Hourly Load Values,12/01/2021,03:00:00,04:00:00,NL,100,11354.9875,11354.9875,12/04/2023 11:44,,3,2,12,0
2021-12-01 04:00:00,Monthly Hourly Load Values,12/01/2021,04:00:00,05:00:00,NL,100,11844.9525,11844.9525,12/04/2023 11:44,,4,2,12,0
2021-12-01 05:00:00,Monthly Hourly Load Values,12/01/2021,05:00:00,06:00:00,NL,100,12950.955,12950.955,12/04/2023 11:44,,5,2,12,0
2021-12-01 06:00:00,Monthly Hourly Load Values,12/01/2021,06:00:00,07:00:00,NL,100,14664.5775,14664.5775,12/04/2023 11:44,,6,2,12,0
2021-12-01 07:00:00,Monthly Hourly Load Values,12/01/2021,07:00:00,08:00:00,NL,100,16078.84,16078.84,12/04/2023 11:44,,7,2,12,0
2021-12-01 08:00:00,Monthly Hourly Load Values,12/01/2021,08:00:00,09:00:00,NL,100,16316.47,16316.47,12/04/2023 11:44,,8,2,12,0
2021-12-01 09:00:00,Monthly Hourly Load Values,12/01/2021,09:00:00,10:00:00,NL,100,15940.075,15940.075,12/04/2023 11:44,,9,2,12,0
2021-12-01 10:00:00,Monthly Hourly Load Values,12/01/2021,10:00:00,11:00:00,NL,100,15255.4925,15255.4925,12/04/2023 11:44,,10,2,12,0
2021-12-01 11:00:00,Monthly Hourly Load Values,12/01/2021,11:00:00,12:00:00,NL,100,14688.0925,14688.0925,12/04/2023 11:44,,11,2,12,0
2021-12-01 12:00:00,Monthly Hourly Load Values,12/01/2021,12:00:00,13:00:00,NL,100,14491.04,14491.04,12/04/2023 11:44,,12,2,12,0
2021-12-01 13:00:00,Monthly Hourly Load Values,12/01/2021,13:00:00,14:00:00,NL,100,14592.025,14592.025,12/04/2023 11:44,,13,2,12,0
2021-12-01 14:00:00,Monthly Hourly Load Values,12/01/2021,14:00:00,15:00:00,NL,100,15098.1375,15098.1375,12/04/2023 11:44,,14,2,12,0
2021-12-01 15:00:00,Monthly Hourly Load Values,12/01/2021,15:00:00,16:00:00,NL,100,15816.8675,15816.8675,12/04/2023 11:44,,15,2,12,0
2021-12-01 16:00:00,Monthly Hourly Load Values,12/01/2021,16:00:00,17:00:00,NL,100,16907.2375,16907.2375,12/04/2023 11:44,,16,2,12,0
2021-12-01 17:00:00,Monthly Hourly Load Values,12/01/2021,17:00:00,18:00:00,NL,100,16334.7,16334.7,12/04/2023 11:44,,17,2,12,0
2021-12-01 18:00:00,Monthly Hourly Load Values,12/01/2021,18:00:00,19:00:00,NL,100,15578.93,15578.93,12/04/2023 11:44,,18,2,12,0
2021-12-01 19:00:00,Monthly Hourly Load Values,12/01/2021,19:00:00,20:00:00,NL,100,14939.34,14939.34,12/04/2023 11:44,,19,2,12,0
2021-12-01 20:00:00,Monthly Hourly Load Values,12/01/2021,20:00:00,21:00:00,NL,100,14095.1975,14095.1975,12/04/2023 11:44,,20,2,12,0
2021-12-01 21:00:00,Monthly Hourly Load Values,12/01/2021,21:00:00,22:00:00,NL,100,13195.165,13195.165,12/04/2023 11:44,,21,2,12,0
2021-12-01 22:00:00,Monthly Hourly Load Values,12/01/2021,22:00:00,23:00:00,NL,100,12566.15,12566.15,12/04/2023 11:44,,22,2,12,0
2021-12-01 23:00:00,Monthly Hourly Load Values,12/01/2021,23:00:00,00:00:00,NL,100,12011.6925,12011.6925,12/04/2023 11:44,,23,2,12,0
2021-01-13 00:00:00,Monthly Hourly Load Values,13/01/2021,00:00:00,01:00:00,NL,100,11550.71,11550.71,12/04/2023 11:44,,0,2,1,0
2021-01-13 01:00:00,Monthly Hourly Load Values,13/01/2021,01:00:00,02:00:00,NL,100,11317.725,11317.725,12/04/2023 11:44,,1,2,1,0
2021-01-13 02:00:00,Monthly Hourly Load Values,13/01/2021,02:00:00,03:00:00,NL,100,11388.5625,11388.5625,12/04/2023 11:44,,2,2,1,0
2021-01-13 03:00:00,Monthly Hourly Load Values,13/01/2021,03:00:00,04:00:00,NL,100,11488.3025,11488.3025,12/04/2023 11:44,,3,2,1,0
2021-01-13 04:00:00,Monthly Hourly Load Values,13/01/2021,04:00:00,05:00:00,NL,100,11885.255,11885.255,12/04/2023 11:44,,4,2,1,0
2021-01-13 05:00:00,Monthly Hourly Load Values,13/01/2021,05:00:00,06:00:00,NL,100,13027.29,13027.29,12/04/2023 11:44,,5,2,1,0
2021-01-13 06:00:00,Monthly Hourly Load Values,13/01/2021,06:00:00,07:00:00,NL,100,14661.0325,14661.0325,12/04/2023 11:44,,6,2,1,0
2021-01-13 07:00:00,Monthly Hourly Load Values,13/01/2021,07:00:00,08:00:00,NL,100,16057.845,16057.845,12/04/2023 11:44,,7,2,1,0
2021-01-13 08:00:00,Monthly Hourly Load Values,13/01/2021,08:00:00,09:00:00,NL,100,16057.7825,16057.7825,12/04/2023 11:44,,8,2,1,0
2021-01-13 09:00:00,Monthly Hourly Load Values,13/01/2021,09:00:00,10:00:00,NL,100,15538.87,15538.87,12/04/2023 11:44,,9,2,1,0
2021-01-13 10:00:00,Monthly Hourly Load Values,13/01/2021,10:00:00,11:00:00,NL,100,14815.17,14815.17,12/04/2023 11:44,,10,2,1,0
2021-01-13 11:00:00,Monthly Hourly Load Values,13/01/2021,11:00:00,12:00:00,NL,100,14550.2525,14550.2525,12/04/2023 11:44,,11,2,1,0
2021-01-13 12:00:00,Monthly Hourly Load Values,13/01/2021,12:00:00,13:00:00,NL,100,14581.705,14581.705,12/04/2023 11:44,,12,2,1,0
2021-01-13 13:00:00,Monthly Hourly Load Values,13/01/2021,13:00:00,14:00:00,NL,100,15014.6975,15014.6975,12/04/2023 11:44,,13,2,1,0
2021-01-13 14:00:00,Monthly Hourly Load Values,13/01/2021,14:00:00,15:00:00,NL,100,15586.9425,15586.9425,12/04/2023 11:44,,14,2,1,0
2021-01-13 15:00:00,Monthly Hourly Load Values,13/01/2021,15:00:00,16:00:00,NL,100,16046.325,16046.325,12/04/2023 11:44,,15,2,1,0
2021-01-13 16:00:00,Monthly Hourly Load Values,13/01/2021,16:00:00,17:00:00,NL,100,16946.2875,16946.2875,12/04/2023 11:44,,16,2,1,0
2021-01-13 17:00:00,Monthly Hourly Load Values,13/01/2021,17:00:00,18:00:00,NL,100,16241.125,16241.125,12/04/2023 11:44,,17,2,1,0
2021-01-13 18:00:00,Monthly Hourly Load Values,13/01/2021,18:00:00,19:00:00,NL,100,15564.6275,15564.6275,12/04/2023 11:44,,18,2,1,0
2021-01-13 19:00:00,Monthly Hourly Load Values,13/01/2021,19:00:00,20:00:00,NL,100,14772.6725,14772.6725,12/04/2023 11:44,,19,2,1,0
2021-01-13 20:00:00,Monthly Hourly Load Values,13/01/2021,20:00:00,21:00:00,NL,100,13956.1175,13956.1175,12/04/2023 11:44,,20,2,1,0
2021-01-13 21:00:00,Monthly Hourly Load Values,13/01/2021,21:00:00,22:00:00,NL,100,13168.325,13168.325,12/04/2023 11:44,,21,2,1,0
2021-01-13 22:00:00,Monthly Hourly Load Values,13/01/2021,22:00:00,23:00:00,NL,100,12535.5475,12535.5475,12/04/2023 11:44,,22,2,1,0
2021-01-13 23:00:00,Monthly Hourly Load Values,13/01/2021,23:00:00,00:00:00,NL,100,11942.815,11942.815,12/04/2023 11:44,,23,2,1,0
2021-01-14 00:00:00,Monthly Hourly Load Values,14/01/2021,00:00:00,01:00:00,NL,100,11472.775,11472.775,12/04/2023 11:44,,0,3,1,0
2021-01-14 01:00:00,Monthly Hourly Load Values,14/01/2021,01:00:00,02:00:00,NL,100,11383.9275,11383.9275,12/04/2023 11:44,,1,3,1,0
2021-01-14 02:00:00,Monthly Hourly Load Values,14/01/2021,02:00:00,03:00:00,NL,100,11369.6275,11369.6275,12/04/2023 11:44,,2,3,1,0
2021-01-14 03:00:00,Monthly Hourly Load Values,14/01/2021,03:00:00,04:00:00,NL,100,11540.035,11540.035,12/04/2023 11:44,,3,3,1,0
2021-01-14 04:00:00,Monthly Hourly Load Values,14/01/2021,04:00:00,05:00:00,NL,100,12077.095,12077.095,12/04/2023 11:44,,4,3,1,0
2021-01-14 05:00:00,Monthly Hourly Load Values,14/01/2021,05:00:00,06:00:00,NL,100,13223.43,13223.43,12/04/2023 11:44,,5,3,1,0
2021-01-14 06:00:00,Monthly Hourly Load Values,14/01/2021,06:00:00,07:00:00,NL,100,14780.775,14780.775,12/04/2023 11:44,,6,3,1,0
2021-01-14 07:00:00,Monthly Hourly Load Values,14/01/2021,07:00:00,08:00:00,NL,100,16091.995,16091.995,12/04/2023 11:44,,7,3,1,0
2021-01-14 08:00:00,Monthly Hourly Load Values,14/01/2021,08:00:00,09:00:00,NL,100,16396.005,16396.005,12/04/2023 11:44,,8,3,1,0
2021-01-14 09:00:00,Monthly Hourly Load Values,14/01/2021,09:00:00,10:00:00,NL,100,15954.695,15954.695,12/04/2023 11:44,,9,3,1,0
2021-01-14 10:00:00,Monthly Hourly Load Values,14/01/2021,10:00:00,11:00:00,NL,100,15464.4875,15464.4875,12/04/2023 11:44,,10,3,1,0
2021-01-14 11:00:00,Monthly Hourly Load Values,14/01/2021,11:00:00,12:00:00,NL,100,15229.535,15229.535,12/04/2023 11:44,,11,3,1,0
2021-01-14 12:00:00,Monthly Hourly Load Values,14/01/2021,12:00:00,13:00:00,NL,100,15252.74,15252.74,12/04/2023 11:44,,12,3,1,0
2021-01-14 13:00:00,Monthly Hourly Load Values,14/01/2021,13:00:00,14:00:00,NL,100,15500.0125,15500.0125,12/04/2023 11:44,,13,3,1,0
2021-01-14 14:00:00,Monthly Hourly Load Values,14/01/2021,14:00:00,15:00:00,NL,100,15919.45,15919.45,12/04/2023 11:44,,14,3,1,0
2021-01-14 15:00:00,Monthly Hourly Load Values,14/01/2021,15:00:00,16:00:00,NL,100,16277.86,16277.86,12/04/2023 11:44,,15,3,1,0
2021-01-14 16:00:00,Monthly Hourly Load Values,14/01/2021,16:00:00,17:00:00,NL,100,17087.82,17087.82,12/04/2023 11:44,,16,3,1,0
2021-01-14 17:00:00,Monthly Hourly Load Values,14/01/2021,17:00:00,18:00:00,NL,100,16438.94,16438.94,12/04/2023 11:44,,17,3,1,0
2021-01-14 18:00:00,Monthly Hourly Load Values,14/01/2021,18:00:00,19:00:00,NL,100,15778.5625,15778.5625,12/04/2023 11:44,,18,3,1,0
2021-01-14 19:00:00,Monthly Hourly Load Values,14/01/2021,19:00:00,20:00:00,NL,100,14995.435,14995.435,12/04/2023 11:44,,19,3,1,0
2021-01-14 20:00:00,Monthly Hourly Load Values,14/01/2021,20:00:00,21:00:00,NL,100,14212.19,14212.19,12/04/2023 11:44,,20,3,1,0
2021-01-14 21:00:00,Monthly Hourly Load Values,14/01/2021,21:00:00,22:00:00,NL,100,13340.3575,13340.3575,12/04/2023 11:44,,21,3,1,0
2021-01-14 22:00:00,Monthly Hourly Load Values,14/01/2021,22:00:00,23:00:00,NL,100,12641.8375,12641.8375,12/04/2023 11:44,,22,3,1,0
2021-01-14 23:00:00,Monthly Hourly Load Values,14/01/2021,23:00:00,00:00:00,NL,100,12087.8875,12087.8875,12/04/2023 11:44,,23,3,1,0
2021-01-15 00:00:00,Monthly Hourly Load Values,15/01/2021,00:00:00,01:00:00,NL,100,11692.5375,11692.5375,12/04/2023 11:44,,0,4,1,0
2021-01-15 01:00:00,Monthly Hourly Load Values,15/01/2021,01:00:00,02:00:00,NL,100,11500.1875,11500.1875,12/04/2023 11:44,,1,4,1,0
2021-01-15 02:00:00,Monthly Hourly Load Values,15/01/2021,02:00:00,03:00:00,NL,100,11467.8525,11467.8525,12/04/2023 11:44,,2,4,1,0
2021-01-15 03:00:00,Monthly Hourly Load Values,15/01/2021,03:00:00,04:00:00,NL,100,11545.2325,11545.2325,12/04/2023 11:44,,3,4,1,0
2021-01-15 04:00:00,Monthly Hourly Load Values,15/01/2021,04:00:00,05:00:00,NL,100,12008.3575,12008.3575,12/04/2023 11:44,,4,4,1,0
2021-01-15 05:00:00,Monthly Hourly Load Values,15/01/2021,05:00:00,06:00:00,NL,100,13183.8475,13183.8475,12/04/2023 11:44,,5,4,1,0
